district_code,district_name,fiscal_year,fund,beginning_balance,revenues,expenditures,ending_balance,gf_unassigned,gf_assigned
5697,Rudd-Rockford-Marble Rock,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2018,General,742859.0,5594207.0,5626057.0,711008.0,,
5697,Rudd-Rockford-Marble Rock,2018,Management,290399.0,138790.0,186541.0,242648.0,,
5697,Rudd-Rockford-Marble Rock,2018,Nutrition,-75994.0,313419.0,309161.0,-71736.0,,
5697,Rudd-Rockford-Marble Rock,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2018,PERL,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2018,PPEL,192441.0,222626.0,187908.0,227158.0,,
5697,Rudd-Rockford-Marble Rock,2018,Sales Tax,629730.0,420554.0,488926.0,561358.0,,
5697,Rudd-Rockford-Marble Rock,2019,Activity,53486.54,218836.52,190974.53,81348.53,,
5697,Rudd-Rockford-Marble Rock,2019,Debt Service,0.0,25405.2,25405.2,0.0,,
5697,Rudd-Rockford-Marble Rock,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2019,Enterprise,-26180.7,13429.13,2426.65,-15178.22,,
5697,Rudd-Rockford-Marble Rock,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2019,General,711008.28,5747937.66,5572658.65,886287.29,,
5697,Rudd-Rockford-Marble Rock,2019,Management,242648.0,159553.88,158994.38,243207.5,,
5697,Rudd-Rockford-Marble Rock,2019,Nutrition,-71736.47,334649.04,308185.01,-45272.44,,
5697,Rudd-Rockford-Marble Rock,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2019,PERL,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2019,PPEL,227157.9,603532.04,660159.61,170530.33,,
5697,Rudd-Rockford-Marble Rock,2019,Sales Tax,561357.79,445411.1,359506.94,647261.95,,
5697,Rudd-Rockford-Marble Rock,2020,Activity,81348.53,181444.53,175645.62,87147.44,,
5697,Rudd-Rockford-Marble Rock,2020,Debt Service,0.0,17201.01,17201.01,0.0,,
5697,Rudd-Rockford-Marble Rock,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2020,Enterprise,-15178.22,14678.23,0.0,-499.99,,
5697,Rudd-Rockford-Marble Rock,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2020,General,886287.29,5741831.86,5839237.86,788881.29,,
5697,Rudd-Rockford-Marble Rock,2020,Management,243207.5,103872.15,151549.8,195529.85,,
5697,Rudd-Rockford-Marble Rock,2020,Nutrition,-45272.44,335574.25,294169.42,-3867.61,,
5697,Rudd-Rockford-Marble Rock,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2020,PERL,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2020,PPEL,170530.33,253369.86,283922.24,139977.95,,
5697,Rudd-Rockford-Marble Rock,2020,Sales Tax,647261.95,437149.33,413559.33,670851.95,,
5697,Rudd-Rockford-Marble Rock,2021,Activity,87147.44,134167.5,131263.82,90051.12,,
5697,Rudd-Rockford-Marble Rock,2021,Debt Service,0.0,16988.64,16988.64,0.0,,
5697,Rudd-Rockford-Marble Rock,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2021,Enterprise,-499.99,11298.02,-11035.0,21833.03,,
5697,Rudd-Rockford-Marble Rock,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2021,General,788881.29,5730313.76,5469197.18,1049997.87,,
5697,Rudd-Rockford-Marble Rock,2021,Management,195529.85,155267.14,201077.12,149719.87,,
5697,Rudd-Rockford-Marble Rock,2021,Nutrition,-3867.61,328560.6,238918.67,85774.32,,
5697,Rudd-Rockford-Marble Rock,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2021,PERL,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2021,PPEL,139977.95,265768.12,328665.95,77080.12,,
5697,Rudd-Rockford-Marble Rock,2021,Sales Tax,670851.95,405080.99,495414.0,580518.94,,
5697,Rudd-Rockford-Marble Rock,2022,Activity,90051.12,173416.59,171544.55,91923.16,,
5697,Rudd-Rockford-Marble Rock,2022,Debt Service,0.0,18893.7,18893.7,0.0,,
5697,Rudd-Rockford-Marble Rock,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2022,Enterprise,21833.03,11172.31,3997.04,29008.3,,
5697,Rudd-Rockford-Marble Rock,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2022,General,1049997.87,6111435.05,5544820.27,1616612.65,,
5697,Rudd-Rockford-Marble Rock,2022,Management,149719.87,154420.3,278827.2,25312.97,,
5697,Rudd-Rockford-Marble Rock,2022,Nutrition,85774.32,352494.03,243142.87,195125.48,,
5697,Rudd-Rockford-Marble Rock,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2022,PERL,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2022,PPEL,77080.12,347214.22,161820.61,262473.73,,
5697,Rudd-Rockford-Marble Rock,2022,Sales Tax,580518.94,580823.56,232919.66,928422.84,,
5697,Rudd-Rockford-Marble Rock,2023,Activity,91923.16,161461.36,135748.29,117636.23,,
5697,Rudd-Rockford-Marble Rock,2023,Debt Service,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2023,Enterprise,29008.3,10590.0,10507.21,29091.09,,
5697,Rudd-Rockford-Marble Rock,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2023,General,1616612.65,6127941.51,5833015.9,1911538.26,1740795.02,0
5697,Rudd-Rockford-Marble Rock,2023,Management,25312.97,220129.89,188637.25,56805.61,,
5697,Rudd-Rockford-Marble Rock,2023,Nutrition,195125.48,362101.81,372327.79,184899.5,,
5697,Rudd-Rockford-Marble Rock,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2023,PERL,0.0,0.0,0.0,0.0,,
5697,Rudd-Rockford-Marble Rock,2023,PPEL,262473.73,369525.28,111087.11,520911.9,,
5697,Rudd-Rockford-Marble Rock,2023,Sales Tax,928422.84,532748.64,693410.88,767760.6,,
5697,Rudd-Rockford-Marble Rock,2024,General,1911538.26,6066072.6,6446783.04,1530827.82,1328066.66,0
5724,Ruthven-Ayrshire,2017,Activity,30837.0,47089.0,63832.0,14094.0,,
5724,Ruthven-Ayrshire,2017,Debt Service,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2017,Enterprise,5349.0,2200.0,871.0,6678.0,,
5724,Ruthven-Ayrshire,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2017,General,648779.0,3176014.0,3239352.0,585440.0,,
5724,Ruthven-Ayrshire,2017,Management,540856.0,245854.0,116917.0,669793.0,,
5724,Ruthven-Ayrshire,2017,Nutrition,-15546.0,112124.0,118178.0,-21600.0,,
5724,Ruthven-Ayrshire,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2017,PERL,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2017,PPEL,355006.0,130965.0,49592.0,436379.0,,
5724,Ruthven-Ayrshire,2017,Sales Tax,941041.0,238444.0,133149.0,1046336.0,,
5724,Ruthven-Ayrshire,2018,Activity,14094.0,55667.0,65058.0,4703.0,,
5724,Ruthven-Ayrshire,2018,Debt Service,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2018,Enterprise,6678.0,1700.0,4019.0,4359.0,,
5724,Ruthven-Ayrshire,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2018,General,585440.0,3377749.0,3284605.0,678584.0,,
5724,Ruthven-Ayrshire,2018,Management,669793.0,20907.0,103096.0,587604.0,,
5724,Ruthven-Ayrshire,2018,Nutrition,-21600.0,109967.0,120400.0,-32034.0,,
5724,Ruthven-Ayrshire,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2018,PERL,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2018,PPEL,436379.0,139064.0,99031.0,476413.0,,
5724,Ruthven-Ayrshire,2018,Sales Tax,1046336.0,229201.0,164996.0,1110541.0,,
5724,Ruthven-Ayrshire,2019,Activity,4703.45,64990.38,69693.83,0.0,,
5724,Ruthven-Ayrshire,2019,Debt Service,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2019,Enterprise,4359.45,1975.0,871.0,5463.45,,
5724,Ruthven-Ayrshire,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2019,General,678583.79,3472877.21,3191529.21,959931.79,,
5724,Ruthven-Ayrshire,2019,Management,587603.76,44432.06,98044.31,533991.51,,
5724,Ruthven-Ayrshire,2019,Nutrition,-32033.57,114758.89,116187.54,-33462.22,,
5724,Ruthven-Ayrshire,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2019,PERL,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2019,PPEL,476413.26,148919.01,111880.25,513452.02,,
5724,Ruthven-Ayrshire,2019,Sales Tax,1110540.71,231373.56,124460.01,1217454.26,,
5724,Ruthven-Ayrshire,2020,Activity,0.0,70020.42,64131.22,5889.2,,
5724,Ruthven-Ayrshire,2020,Debt Service,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2020,Enterprise,5463.45,1725.0,6181.6,1006.85,,
5724,Ruthven-Ayrshire,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2020,General,959931.79,3595734.4,3392594.36,1163071.83,,
5724,Ruthven-Ayrshire,2020,Management,533991.51,74804.14,85912.57,522883.08,,
5724,Ruthven-Ayrshire,2020,Nutrition,-33462.22,149520.35,140660.84,-24602.71,,
5724,Ruthven-Ayrshire,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2020,PERL,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2020,PPEL,513452.02,212516.97,440120.79,285848.2,,
5724,Ruthven-Ayrshire,2020,Sales Tax,1217454.26,225868.77,1214869.2,228453.83,,
5724,Ruthven-Ayrshire,2021,Activity,5889.2,49180.32,49479.57,5589.95,,
5724,Ruthven-Ayrshire,2021,Debt Service,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2021,Enterprise,1006.85,1725.0,1698.0,1033.85,,
5724,Ruthven-Ayrshire,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2021,General,1163071.83,3616289.91,3636457.4,1142904.34,,
5724,Ruthven-Ayrshire,2021,Management,522883.08,205489.98,91202.04,637171.02,,
5724,Ruthven-Ayrshire,2021,Nutrition,-24602.71,166885.93,154377.58,-12094.36,,
5724,Ruthven-Ayrshire,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2021,PERL,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2021,PPEL,285848.2,143846.12,182527.92,247166.4,,
5724,Ruthven-Ayrshire,2021,Sales Tax,228453.83,224545.35,195656.55,257342.63,,
5724,Ruthven-Ayrshire,2022,Activity,5589.95,64106.05,63534.14,6161.86,,
5724,Ruthven-Ayrshire,2022,Debt Service,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2022,Enterprise,1033.85,6544.15,6489.05,1088.95,,
5724,Ruthven-Ayrshire,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2022,General,1142904.34,3255120.97,2867262.57,1530762.74,,
5724,Ruthven-Ayrshire,2022,Management,637171.02,228962.66,129702.74,736430.94,,
5724,Ruthven-Ayrshire,2022,Nutrition,-12094.36,142048.69,142280.21,-12325.88,,
5724,Ruthven-Ayrshire,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2022,PERL,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2022,PPEL,247166.4,149250.28,118574.02,277842.66,,
5724,Ruthven-Ayrshire,2022,Sales Tax,257342.63,274910.3,48704.25,483548.68,,
5724,Ruthven-Ayrshire,2023,Activity,6161.86,75589.57,73793.6,7957.83,,
5724,Ruthven-Ayrshire,2023,Debt Service,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2023,Enterprise,1088.95,3809.0,1583.59,3314.36,,
5724,Ruthven-Ayrshire,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2023,General,1530762.74,3556193.2,3888529.55,1198426.39,844748.92,0
5724,Ruthven-Ayrshire,2023,Management,736430.94,82272.52,151792.83,666910.63,,
5724,Ruthven-Ayrshire,2023,Nutrition,-12325.88,115220.05,134158.28,-31264.11,,
5724,Ruthven-Ayrshire,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2023,PERL,0.0,0.0,0.0,0.0,,
5724,Ruthven-Ayrshire,2023,PPEL,277842.66,145263.18,203266.3,219839.54,,
5724,Ruthven-Ayrshire,2023,Sales Tax,483548.68,259222.38,129249.96,613521.1,,
5724,Ruthven-Ayrshire,2024,General,1198426.39,3211332.85,3472390.37,937368.87,693200.91,0
5751,St Ansgar,2017,Activity,80588.0,318267.0,312761.0,86094.0,,
5751,St Ansgar,2017,Debt Service,4757.0,1024750.0,1024925.0,4582.0,,
5751,St Ansgar,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2017,Enterprise,7341.0,3329.0,6100.0,4570.0,,
5751,St Ansgar,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2017,General,1342756.0,6772268.0,7158660.0,956363.0,,
5751,St Ansgar,2017,Management,819252.0,226137.0,292537.0,752852.0,,
5751,St Ansgar,2017,Nutrition,-21341.0,345362.0,340362.0,-16340.0,,
5751,St Ansgar,2017,Other Capital Projects,2546118.0,7554.0,2421567.0,132105.0,,
5751,St Ansgar,2017,PERL,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2017,PPEL,986690.0,470571.0,627746.0,829514.0,,
5751,St Ansgar,2017,Sales Tax,1234406.0,596366.0,550586.0,1280187.0,,
5751,St Ansgar,2018,Activity,86094.0,287217.0,254176.0,119135.0,,
5751,St Ansgar,2018,Debt Service,4582.0,1109204.0,1020313.0,93474.0,,
5751,St Ansgar,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2018,Enterprise,4570.0,4785.0,7889.0,1466.0,,
5751,St Ansgar,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2018,General,956363.0,7176907.0,7383729.0,749541.0,,
5751,St Ansgar,2018,Management,752852.0,145507.0,157790.0,740571.0,,
5751,St Ansgar,2018,Nutrition,-16340.0,351956.0,312389.0,23228.0,,
5751,St Ansgar,2018,Other Capital Projects,132105.0,130.0,43959.0,88276.0,,
5751,St Ansgar,2018,PERL,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2018,PPEL,829514.0,968037.0,1239808.0,557743.0,,
5751,St Ansgar,2018,Sales Tax,1280187.0,568839.0,252378.0,1596649.0,,
5751,St Ansgar,2019,Activity,119135.4,284300.95,280478.76,122957.59,,
5751,St Ansgar,2019,Debt Service,93473.84,1033607.1,1054803.27,72277.67,,
5751,St Ansgar,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2019,Enterprise,1465.8,1613.73,2620.1,459.43,,
5751,St Ansgar,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2019,General,749541.48,7360487.62,7326154.76,783874.34,,
5751,St Ansgar,2019,Management,740570.91,135646.43,242772.59,633444.75,,
5751,St Ansgar,2019,Nutrition,23228.15,356243.68,339850.55,39621.28,,
5751,St Ansgar,2019,Other Capital Projects,88276.15,105.8,3821.7,84560.25,,
5751,St Ansgar,2019,PERL,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2019,PPEL,557742.6,546123.47,562669.63,541196.44,,
5751,St Ansgar,2019,Sales Tax,1596648.81,629860.46,181854.54,2044654.73,,
5751,St Ansgar,2020,Activity,122957.59,255067.21,239462.93,138561.87,,
5751,St Ansgar,2020,Debt Service,72277.67,1048686.9,1051438.0,69526.57,,
5751,St Ansgar,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2020,Enterprise,459.43,4470.7,4552.54,377.59,,
5751,St Ansgar,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2020,General,783874.34,7499550.73,7089832.51,1193592.56,,
5751,St Ansgar,2020,Management,633444.75,135272.05,286350.38,482366.42,,
5751,St Ansgar,2020,Nutrition,39621.28,348930.96,334494.99,54057.25,,
5751,St Ansgar,2020,Other Capital Projects,84560.25,43.51,84603.76,0.0,,
5751,St Ansgar,2020,PERL,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2020,PPEL,541196.44,553204.89,489171.23,605230.1,,
5751,St Ansgar,2020,Sales Tax,2044654.73,660112.75,501850.65,2202916.83,,
5751,St Ansgar,2021,Activity,138561.87,302985.86,301418.74,140128.99,,
5751,St Ansgar,2021,Debt Service,69526.57,1081226.68,1049817.61,100935.64,,
5751,St Ansgar,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2021,Enterprise,377.59,5236.42,3831.46,1782.55,,
5751,St Ansgar,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2021,General,1193592.56,7674323.96,7446219.04,1421697.48,,
5751,St Ansgar,2021,Management,482366.42,238409.84,168331.08,552445.18,,
5751,St Ansgar,2021,Nutrition,54057.25,451186.13,354260.74,150982.64,,
5751,St Ansgar,2021,Other Capital Projects,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2021,PERL,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2021,PPEL,605230.1,679279.03,513562.58,770946.55,,
5751,St Ansgar,2021,Sales Tax,2202916.83,580668.73,205561.83,2578023.73,,
5751,St Ansgar,2022,Activity,140128.99,327292.17,276012.64,191408.52,,
5751,St Ansgar,2022,Debt Service,100935.64,1081724.77,1052193.75,130466.66,,
5751,St Ansgar,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2022,Enterprise,1782.55,0.0,4.48,1778.07,,
5751,St Ansgar,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2022,General,1421697.48,7936079.27,7754592.82,1603183.93,,
5751,St Ansgar,2022,Management,552445.18,644656.89,220113.72,976988.35,,
5751,St Ansgar,2022,Nutrition,150982.64,518099.36,419145.67,249936.33,,
5751,St Ansgar,2022,Other Capital Projects,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2022,PERL,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2022,PPEL,770946.55,553684.93,479513.01,845118.47,,
5751,St Ansgar,2022,Sales Tax,2578023.73,708656.7,523977.45,2762702.98,,
5751,St Ansgar,2023,Activity,191408.52,321763.63,350917.25,162254.9,,
5751,St Ansgar,2023,Debt Service,130466.66,1501538.99,1478500.0,153505.65,,
5751,St Ansgar,2023,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2023,Enterprise,1778.07,0.0,0.0,1778.07,,
5751,St Ansgar,2023,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2023,General,1603183.93,7874511.22,7835424.7,1642270.45,1187982.09,0
5751,St Ansgar,2023,Management,976988.35,341269.34,394391.82,923865.87,,
5751,St Ansgar,2023,Nutrition,249936.33,552207.98,474792.54,327351.77,,
5751,St Ansgar,2023,Other Capital Projects,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2023,PERL,0.0,0.0,0.0,0.0,,
5751,St Ansgar,2023,PPEL,845118.47,853517.7,565863.28,1132772.89,,
5751,St Ansgar,2023,Sales Tax,2762702.98,841883.15,297253.3,3307332.83,,
5751,St Ansgar,2024,General,1642270.45,8020216.85,8149126.88,1513360.42,1155841.39,0
5805,Saydel,2017,Activity,66694.0,212471.0,193822.0,85344.0,,
5805,Saydel,2017,Debt Service,1163961.0,6478233.0,7578765.0,63429.0,,
5805,Saydel,2017,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5805,Saydel,2017,Enterprise,79214.0,135201.0,127844.0,86571.0,,
5805,Saydel,2017,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5805,Saydel,2017,General,3656627.0,15881150.0,15803655.0,3734122.0,,
5805,Saydel,2017,Management,738945.0,800588.0,572706.0,966827.0,,
5805,Saydel,2017,Nutrition,249660.0,925257.0,907422.0,267495.0,,
5805,Saydel,2017,Other Capital Projects,0.0,0.0,0.0,0.0,,
5805,Saydel,2017,PERL,0.0,0.0,0.0,0.0,,
5805,Saydel,2017,PPEL,1447390.0,1335983.0,2614223.0,169150.0,,
5805,Saydel,2017,Sales Tax,1953337.0,7795951.0,6908704.0,2840584.0,,
5805,Saydel,2018,Activity,85344.0,208534.0,176819.0,117059.0,,
5805,Saydel,2018,Debt Service,63429.0,1292509.0,777096.0,578842.0,,
5805,Saydel,2018,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5805,Saydel,2018,Enterprise,86571.0,128092.0,150096.0,64567.0,,
5805,Saydel,2018,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5805,Saydel,2018,General,3734122.0,16224389.0,15692891.0,4265621.0,,
5805,Saydel,2018,Management,966827.0,706481.0,654290.0,1019018.0,,
5805,Saydel,2018,Nutrition,267495.0,952060.0,903789.0,315765.0,,
5805,Saydel,2018,Other Capital Projects,0.0,0.0,0.0,0.0,,
5805,Saydel,2018,PERL,0.0,107601.0,46005.0,61594.0,,
5805,Saydel,2018,PPEL,169150.0,1443829.0,745853.0,867126.0,,
5805,Saydel,2018,Sales Tax,2840584.0,1069473.0,1684503.0,2225554.0,,
5805,Saydel,2019,Activity,117059.03,187533.72,149196.41,155396.34,,
5805,Saydel,2019,Debt Service,578842.25,1533666.29,1466244.4,646264.14,,
5805,Saydel,2019,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5805,Saydel,2019,Enterprise,64567.1,218988.91,235627.64,47928.37,,
5805,Saydel,2019,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5805,Saydel,2019,General,4265621.36,16508381.81,15665219.97,5108783.2,,
5805,Saydel,2019,Management,1019018.08,644698.41,563391.34,1100325.15,,
5805,Saydel,2019,Nutrition,315765.16,935802.18,1075907.55,175659.79,,
5805,Saydel,2019,Other Capital Projects,0.0,0.0,0.0,0.0,,
5805,Saydel,2019,PERL,61594.41,120614.95,47441.62,134767.74,,
5805,Saydel,2019,PPEL,867125.97,1574510.2,1098828.83,1342807.34,,
5805,Saydel,2019,Sales Tax,2225554.12,1258040.38,1751486.93,1732107.57,,
5805,Saydel,2020,Activity,155396.34,147845.32,121801.46,181440.2,,
5805,Saydel,2020,Debt Service,646264.14,1689254.18,2116046.9,219471.42,,
5805,Saydel,2020,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5805,Saydel,2020,Enterprise,47928.37,192159.26,260980.78,-20893.15,,
5805,Saydel,2020,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5805,Saydel,2020,General,5108783.2,17224854.64,16505929.13,5827708.71,,
5805,Saydel,2020,Management,1100325.15,647771.36,621163.94,1126932.57,,
5805,Saydel,2020,Nutrition,175659.79,1009120.46,1050433.62,134346.63,,
5805,Saydel,2020,Other Capital Projects,0.0,0.0,0.0,0.0,,
5805,Saydel,2020,PERL,134767.74,126589.98,52630.37,208727.35,,
5805,Saydel,2020,PPEL,1342807.34,1625386.77,1667359.11,1300835.0,,
5805,Saydel,2020,Sales Tax,1732107.57,1176852.95,2471608.48,437352.04,,
5805,Saydel,2021,Activity,181440.2,134395.03,129638.11,186197.12,,
5805,Saydel,2021,Debt Service,219471.42,3365364.37,3222237.1,362598.69,,
5805,Saydel,2021,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5805,Saydel,2021,Enterprise,-20893.15,309726.86,259921.55,28912.16,,
5805,Saydel,2021,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5805,Saydel,2021,General,5827708.71,17865644.13,18917538.05,4775814.79,,
5805,Saydel,2021,Management,1126932.57,1051542.28,522039.83,1656435.02,,
5805,Saydel,2021,Nutrition,134346.63,837131.85,897709.96,73768.52,,
5805,Saydel,2021,Other Capital Projects,0.0,24121663.79,6334662.97,17787000.82,,
5805,Saydel,2021,PERL,208727.35,165388.3,129846.84,244268.81,,
5805,Saydel,2021,PPEL,1300835.0,2062852.41,2096226.67,1267460.74,,
5805,Saydel,2021,Sales Tax,437352.04,1466060.21,715295.89,1188116.36,,
5805,Saydel,2022,Activity,186197.12,183817.41,174336.72,195677.81,,
5805,Saydel,2022,Debt Service,362598.69,2955742.27,2810918.47,507422.49,,
5805,Saydel,2022,Emergency_Disaster,0.0,0.0,0.0,0.0,,
5805,Saydel,2022,Enterprise,28912.16,264003.95,292606.69,309.42,,
5805,Saydel,2022,Entrepreneurial_Reorganization,0.0,0.0,0.0,0.0,,
5805,Saydel,2022,General,4775814.79,18460637.26,20009594.57,3226857.48,,
