district_code,district_name,fiscal_year,gf_revenues,gf_expenditures,gf_total_fund_balance,gf_unassigned_car,gf_assigned_car,management_fund_balance,ppel_fund_balance,save_fund_balance,other_capital_projects_balance,debt_service_fund_balance,total_governmental_fund_balance,cash_reserve_levy_budget_fy,sbrc_expenditures,sbrc_20pct_cap,gf_assigned_plus_unassigned_sbrc,max_cash_reserve_levy_capacity,cash_reserve_levy_amount,levying_maximum_cash_reserve,certified_enrollment,unspent_authorized_budget,uab_per_pupil,gf_assigned_plus_unassigned,assigned_unassigned_source,gf_unassigned,gf_assigned,is_focus15,is_named_focus,district_name_display,conservative_reserve_ratio,practical_cushion_ratio,broad_cushion_ratio,operating_adjacent_ratio,conservative_days_cushion,practical_days_cushion,operating_adjacent_days_cushion,crl_reliance,crl_capacity_used_pct,crl_levy_headroom,uab_cushion,operating_result_pct,operating_result_3yr_avg,fb_drawdown_years,enrollment_3yr_trend,practical_days_cushion_pctile,uab_cushion_pctile,crl_reliance_pctile,flag_low_unrestricted,flag_negative_operating,flag_multiyear_drawdown,flag_weak_uab,flag_declining_enrollment,flag_high_crl_reliance,flag_limited_levy_headroom,flag_special_ed_pressure,flag_short_term_borrowing,flag_audit_concern,risk_flag_count,cushion_band,risk_class,risk_rationale
72,Albert City-Truesdale,2022,3145050.49,2809844.1,1314319.04,,,220376.82,376652.69,542134.83,0.0,0.0,2470277.62,2024.0,2809844.0,561969.0,1134405.0,0.0,0.0,,215.7,1642070.0,7612.749188687993,1134405.0,SBRC (combined),,,False,False,Albert City-Truesdale,,0.40372524582413666,0.46775514698484516,0.4821555117595314,,147.35971472580988,175.98676179222898,0.0,,0.0,0.5843989707471671,0.10658219671379587,0.080563288494982,0,0.0070028011204481795,0.9107692307692308,0.8868501529051988,0.2815384615384615,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,147-day practical cushion; 0 risk flag(s)
72,Albert City-Truesdale,2023,3025229.14,2823579.24,1515968.94,1305095.4,0.0,213915.8,311720.13,752181.46,0.0,0.0,2808991.19,2025.0,2823579.0,564716.0,1305095.0,0.0,0.0,,195.3,1934385.0,9904.685099846389,1305095.4,CAR (split),1305095.4,0.0,False,False,Albert City-Truesdale,0.4622131305937778,0.4622131305937778,0.5368961913744627,0.5379736394435312,168.7077926667289,168.7077926667289,196.36037839688888,0.0,,0.0,0.6850825975048604,0.06665607485190359,0.10169489628767281,0,-0.03412462908011858,0.9329446064139941,0.9141104294478528,0.2723076923076923,False,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,169-day practical cushion; 1 risk flag(s)
72,Albert City-Truesdale,2024,3099845.45,2967466.99,1648347.4,1552673.84,0.0,,,,,,1663824.69,2026.0,2967467.0,593493.0,1552674.0,0.0,0.0,,209.6,2183196.0,10416.01145038168,1552673.84,CAR (split),1552673.84,0.0,False,False,Albert City-Truesdale,0.523232051184502,0.523232051184502,0.5554728681244739,,190.97969868234324,190.97969868234324,,0.0,,0.0,0.735710290074701,0.04270485807606955,0.071981043213923,0,-0.03365606270170591,0.9523809523809523,0.9404388714733543,0.2554858934169279,False,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,191-day practical cushion; 1 risk flag(s)
81,Albia,2017,13557649.0,12739207.0,2756230.0,,,462151.0,66736.0,376689.0,0.0,628200.0,4370282.0,,,,,,,,1206.9,930693.0,771.143425304499,,missing,,,False,False,Albia,,,0.216358051172259,,,,,,,,0.07305737319442254,0.06036754602512574,,0,,,0.08108108108108109,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
81,Albia,2018,13866713.0,12968329.0,3654614.0,,,563428.0,63678.0,381866.0,0.0,635137.0,5384930.0,,,,,,,,1215.8,1309087.0,1076.7289027800623,,missing,,,False,False,Albia,,,0.28181070976839034,,,,,,,,0.10094492513260575,0.06478709121620964,0.06257731862066769,0,,,0.0960960960960961,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
81,Albia,2019,13846673.77,12871967.86,4629320.01,,,712564.31,96260.68,155078.96,0.0,628750.02,6308297.49,,,,,,,,1182.8,1876111.0,1586.1608048698006,,missing,,,False,False,Albia,,,0.359643533945244,,,,,,,,0.1457516846223698,0.07039278358039919,0.06518247360724486,0,,,0.14984709480122324,,,False,False,True,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
81,Albia,2020,13100917.24,13149969.0,4580268.25,,,958157.11,115815.9,10134.9,4615035.67,550.0,10395728.12,2022.0,13149969.0,2629994.0,4194169.0,0.0,0.0,,1163.4,2094195.0,1800.0644662197008,4194169.0,SBRC (combined),,,False,False,Albia,,0.3189489648226547,0.34831019373505745,0.3918127951480342,,116.41637216026898,143.0116702290325,0.0,,0.0,0.15925474805301823,-0.0037441470014201676,0.04381190926506288,1,-0.03604275416355953,0.8562691131498471,0.14067278287461774,0.23700305810397554,,True,False,True,True,False,False,False,False,False,3,Very low,Low risk,116-day practical cushion; 3 risk flag(s)
81,Albia,2021,13873671.89,13919076.17,4534863.97,,,1053313.25,43143.11,20083.84,1814123.54,0.0,7607838.32,2023.0,13919076.0,2783815.0,4209200.0,0.0,0.0,,1151.1,2373883.0,2062.2734775432195,4209200.0,SBRC (combined),,,False,False,Albia,,0.30240512722188806,0.32580208015342726,0.3780792048068805,,110.37787143598914,137.99890975451137,0.0,,0.0,0.17054889067397064,-0.003272693801611833,0.021125314259122396,2,-0.05321598947195266,0.7706422018348624,0.12232415902140673,0.2889908256880734,,True,True,True,True,False,False,False,False,False,4,Very low,Low risk,110-day practical cushion; 4 risk flag(s)
81,Albia,2022,14194840.25,14271155.7,4458548.52,,,1026005.76,37851.84,193602.53,1368842.53,0.0,7238233.489999999,2024.0,14271156.0,2854231.0,4071860.0,0.0,0.0,,1149.9,2905850.0,2527.04583007218,4071860.0,SBRC (combined),,,False,False,Albia,,0.2853209708867517,0.3124167806535808,0.35721464099785555,,104.14215437366437,130.3833439642173,0.0,,0.0,0.20361700629473198,-0.005376281004641758,-0.004131040602557919,3,-0.0278153533987148,0.7415384615384616,0.21100917431192662,0.2815384615384615,,True,True,True,False,False,False,False,False,False,3,Very low,Low risk,104-day practical cushion; 3 risk flag(s)
81,Albia,2023,14976905.6,15289625.34,4145828.78,3841464.76,0.0,1141171.09,151437.21,269458.96,0.0,0.0,5881161.51,2025.0,15289625.0,3057925.0,3841465.0,0.0,0.0,,1142.7,2976401.0,2604.7090224905924,3841464.76,CAR (split),3841464.76,0.0,False,False,Albia,0.25124649391833953,0.25124649391833953,0.27115306541579387,0.3258834496725477,91.70497028019393,91.70497028019393,118.9474591304799,0.0,,0.0,0.19466801401688238,-0.020880130272036983,-0.009843035026096859,4,-0.01779267663744202,0.6384839650145773,0.20245398773006135,0.2723076923076923,False,True,True,True,False,False,False,False,False,False,3,Very low,Low risk,92-day practical cushion; 3 risk flag(s)
81,Albia,2024,14834115.97,14649276.99,4330667.76,4141164.75,0.0,,,,,,4523932.48,2026.0,14649277.0,2929855.0,4141165.0,0.0,0.0,,1099.4,3502949.0,3186.237038384573,4141164.75,CAR (split),4141164.75,0.0,False,False,Albia,0.2826873130207636,0.2826873130207636,0.2956233104853047,,103.18086925257872,103.18086925257872,,0.0,,0.0,0.23912094790693147,0.012460397395693303,-0.004598671293661812,0,-0.04491356094170778,0.7291666666666666,0.30407523510971785,0.2554858934169279,False,False,False,False,True,False,False,False,False,False,1,Very low,Low risk,103-day practical cushion; 1 risk flag(s)
99,Alburnett,2017,6778659.0,6639996.0,2433983.0,,,183328.0,82781.0,212307.0,0.0,352456.0,3365073.0,,,,,,,,516.4,1846148.0,3575.0348567002325,,missing,,,False,False,Alburnett,,,0.36656392564091905,,,,,,,,0.27803450484006315,0.020455815818438427,,0,,,0.6276276276276276,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
99,Alburnett,2018,6885441.0,6934541.0,2384882.0,,,181328.0,523.0,119244.0,0.0,355209.0,3100961.0,,,,,,,,515.3,1987207.0,3856.4079177178346,,missing,,,False,False,Alburnett,,,0.34391346161195097,,,,,,,,0.2865664793098779,-0.007130988414540187,0.006662413701949119,1,,,0.6126126126126126,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
99,Alburnett,2019,7296133.03,7314765.0,2366250.28,,,188744.49,83262.36,84117.47,0.0,362364.62,3116537.68,,,,,,,,525.3,2051122.0,3904.6678088711215,,missing,,,False,False,Alburnett,,,0.3234895830556415,,,,,,,,0.28040846151585186,-0.002553677396422107,0.0035903833358253774,2,,,0.5626911314984709,,,True,True,False,False,False,False,False,False,False,2,,Unscored (insufficient component data),2 risk flag(s)
99,Alburnett,2020,7208474.38,7335742.74,2238981.92,,,280080.53,182785.59,83786.45,0.0,360146.68,3177497.11,2022.0,7335743.0,1467149.0,2142511.0,0.0,0.0,,514.2,2071703.0,4028.9828860365615,2142511.0,SBRC (combined),,,False,False,Alburnett,,0.2920646314813379,0.3052154361672721,0.33024488669568586,,106.60359049068832,120.53938364392533,0.0,,0.0,0.282412166487725,-0.01765538077697938,-0.009113348862647225,3,-0.004260263361734957,0.8073394495412844,0.4801223241590214,0.23700305810397554,,True,True,False,False,False,False,False,False,False,2,Very low,Low risk,107-day practical cushion; 2 risk flag(s)
99,Alburnett,2021,7586602.03,7445543.91,2380040.04,,,233308.86,433814.71,219020.93,13882038.31,3229474.5,20428522.89,2023.0,7445544.0,1489109.0,2301527.0,0.0,0.0,,511.8,2352716.0,4596.944118796405,2301527.0,SBRC (combined),,,False,False,Alburnett,,0.3091146903195149,0.31965966070032886,0.3404500585370935,,112.82686196662293,124.26427136603913,0.0,,0.0,0.3159898092656605,0.01859305647537704,-0.0005386672326748143,0,-0.006792159906850268,0.7889908256880734,0.5168195718654435,0.2889908256880734,,False,False,False,False,False,False,False,False,False,0,Very low,Low risk,113-day practical cushion; 0 risk flag(s)
99,Alburnett,2022,8099845.97,8476602.71,2003283.3,,,189053.84,437575.32,299548.41,6833874.48,17143.41,9876877.6,2024.0,8476603.0,1695321.0,1952462.0,0.0,0.0,,516.1,2097601.0,4064.33055609378,1952462.0,SBRC (combined),,,False,False,Alburnett,,0.23033543824068167,0.23633091800287995,0.2526384582674395,,84.07243495784881,92.21303726761543,0.0,,0.0,0.24745774595822714,-0.04651406229148345,-0.015192128864361928,1,-0.01751380163715959,0.56,0.308868501529052,0.2815384615384615,,True,False,False,False,False,False,False,False,False,1,Very low,Low risk,84-day practical cushion; 1 risk flag(s)
99,Alburnett,2023,8845634.03,9150175.23,1698742.1,1634157.59,391.57,156677.24,296831.85,482547.99,2353239.24,17398.66,5071818.79,2025.0,9150175.0,1830035.0,1634549.0,195486.0,195000.0,,518.8,2128216.0,4102.18966846569,1634549.16,CAR (split),1634157.59,391.57,False,False,Alburnett,0.1785930377204372,0.17863583143642156,0.18565131894200895,0.19575869914788505,65.18645876795958,65.20207847429387,71.45192518897804,0.02131106728542946,0.9975138884626009,486.0,0.23258745832783356,-0.03442841959854416,-0.020783141804883522,2,0.008945935433683215,0.40816326530612246,0.294478527607362,0.6369230769230769,False,True,True,False,False,False,True,False,False,False,3,Low,Low risk,65-day practical cushion; 3 risk flag(s)
99,Alburnett,2024,9272321.92,9574247.41,1396816.61,1279357.2,0.0,,,,,,1434468.1900000002,2026.0,9574247.0,1914849.0,1279357.0,635492.0,300000.0,,526.5,2140784.0,4066.066476733143,1279357.2,CAR (split),1279357.2,0.0,False,False,Alburnett,0.1336248318237266,0.1336248318237266,0.1458930974084782,,48.773063615660206,48.773063615660206,,0.031334055529697244,0.4720751795459266,335492.0,0.22359814911029127,-0.03256201549136899,-0.03783483246046553,3,0.02872215709261428,0.2767857142857143,0.2727272727272727,0.6520376175548589,False,True,True,False,False,False,False,False,False,False,2,Low,Low risk,49-day practical cushion; 2 risk flag(s)
108,Alden,2017,3615972.0,3811545.0,1100072.0,,,142626.0,44594.0,77149.0,0.0,0.0,1378061.0,,,,,,,,257.5,1762150.0,6843.300970873786,,missing,,,False,False,Alden,,,0.2886157712948424,,,,,,,,0.4623190858300243,-0.054085872346356666,,0,,,0.9159159159159159,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
108,Alden,2018,4000846.0,3825476.0,1275442.0,,,150344.0,110695.0,111131.0,0.0,0.0,1663109.0,,,,,,,,281.5,2025656.0,7195.936056838366,,missing,,,False,False,Alden,,,0.3334073981904474,,,,,,,,0.5295173724786144,0.04383322927200897,-0.005126321537173847,0,,,0.9369369369369369,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
108,Alden,2019,3396295.68,3804016.46,867720.89,,,139441.82,122511.83,165338.71,0.0,0.0,1313454.49,,,,,,,,268.7,1816404.0,6759.970227018981,,missing,,,False,False,Alden,,,0.22810650246239997,,,,,,,,0.47749635657465056,-0.12004867020294292,-0.043433771092430205,1,,,0.8746177370030581,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
108,Alden,2020,3303402.4,3677624.2,493499.09,,,150678.09,92646.01,261832.3,0.0,0.0,1016781.09,2022.0,3677624.0,735525.0,396258.0,339267.0,339267.0,Max,274.2,1566445.0,5712.782640408461,396258.0,SBRC (combined),,,False,False,Alden,,0.10774836645897641,0.13418964613078194,0.14871995077691733,,39.32815375752639,54.282782033574826,0.09225167704737204,1.0,0.0,0.42593938771666773,-0.1132837464790848,-0.06316639580333959,2,0.06485436893203879,0.18960244648318042,0.7828746177370031,0.9541284403669725,,True,True,False,False,True,True,False,False,False,4,Moderate,High risk,39-day practical cushion; 4 risk flag(s)
108,Alden,2021,3430665.75,3745323.64,178841.2,,,136140.58,154481.54,234636.5,0.0,0.0,717878.66,2023.0,3745324.0,749065.0,56930.0,692135.0,385000.0,,264.4,1477979.0,5589.935703479577,56930.0,SBRC (combined),,,False,False,Alden,,0.015200288539016617,0.0477505329819775,0.05154977207790779,,5.548105316741065,18.815666808436344,0.1027948548660003,0.556249864549546,307135.0,0.39461983584414617,-0.09171919182158744,-0.10835053616787171,3,-0.06074600355239795,0.024464831804281346,0.6880733944954128,0.963302752293578,,True,True,False,True,True,False,False,False,False,4,Very high,Very high risk,6-day practical cushion; 4 risk flag(s)
108,Alden,2022,3956339.81,3876813.62,258367.39,,,97708.6,198527.56,386026.7,0.0,0.0,956945.12,2024.0,3876814.0,775363.0,127457.0,647906.0,400000.0,,253.3,1506518.0,5947.564153178049,127457.0,SBRC (combined),,,False,False,Alden,,0.032876741699024464,0.06664426390454128,0.058080068342310456,,12.00001072014393,21.199224944943317,0.1031775161788665,0.6173735078854031,247906.0,0.388596963296884,0.02010095032762111,-0.06163399599101705,0,-0.057312988462969776,0.033846153846153845,0.6422018348623854,0.9815384615384616,,False,False,False,True,True,False,False,False,False,2,High,High risk,12-day practical cushion; 2 risk flag(s)
108,Alden,2023,4191738.15,4090283.77,359821.77,170991.68,0.0,78965.48,105767.18,476418.51,0.0,0.0,1038312.15,2025.0,4090284.0,818057.0,170992.0,647065.0,400000.0,,280.8,1442791.0,5138.144586894587,170991.68,CAR (split),170991.68,0.0,False,False,Alden,0.041804356278195336,0.041804356278195336,0.08796987941010265,0.061109980151817185,15.258590041541298,15.258590041541298,22.30514275541327,0.09779272600443563,0.6181759174116974,247065.0,0.3527361623616642,0.02420341547336393,-0.01580494200686747,0,0.02407002188183816,0.043731778425655975,0.5736196319018405,0.9538461538461539,False,False,False,False,False,True,False,False,False,False,1,High,High risk,15-day practical cushion; 1 risk flag(s)
108,Alden,2024,4163703.29,3882411.42,641113.64,380516.29,0.0,,,,,,660287.3,2026.0,3882411.0,776482.0,380516.0,395966.0,375000.0,,273.7,1557432.0,5690.2886371940085,380516.29,CAR (split),380516.29,0.0,False,False,Alden,0.09801029536431767,0.09801029536431767,0.1651328441641561,,35.77375780797595,35.77375780797595,,0.09658945419030321,0.9470510094301026,20966.0,0.4011506848493661,0.06755809682106337,0.0372874875406828,0,0.03517397881996979,0.16071428571428573,0.6300940438871473,0.9561128526645768,False,False,False,False,False,True,True,False,False,False,2,Moderate,Moderate risk,36-day practical cushion; 2 risk flag(s)
126,Algona,2017,17389030.0,17552184.0,2609303.0,,,650290.0,269265.0,781802.0,0.0,-372047.0,4180741.0,,,,,,,,1323.4,3973073.0,3002.170923379175,,missing,,,False,False,Algona,,,0.14865973374025707,,,,,,,,0.22635775696061528,-0.009382582007161987,,0,,,0.5015015015015015,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
126,Algona,2018,17531213.0,17664830.0,2475686.0,,,552335.0,466931.0,1066449.0,0.0,-194041.0,4584678.0,,,,,,,,1327.9,4592122.0,3458.183598162512,,missing,,,False,False,Algona,,,0.14014773988767512,,,,,,,,0.2599584598323335,-0.007621663144472661,-0.008502122575817323,1,,,0.5495495495495496,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
126,Algona,2019,17349136.45,17239209.25,2585612.99,,,508394.44,1187160.82,789256.59,0.0,1450080.45,6772436.48,,,,,,,,1316.2,5226767.0,3971.103935572101,,missing,,,False,False,Algona,,,0.14998443098542935,,,,,,,,0.30319064663595285,0.006336177037791368,-0.0035560227046144265,0,,,0.6085626911314985,,,False,False,False,False,False,False,False,False,False,0,,Unscored (insufficient component data),0 risk flag(s)
126,Algona,2020,17579858.45,17295044.68,2870426.76,,,476136.81,493597.56,1352667.1,0.0,-40820.17,5408843.48,2022.0,17295045.0,3459009.0,2361373.0,1097636.0,722257.0,,1290.5,5868623.0,4547.557535838822,2361373.0,SBRC (combined),,,False,False,Algona,,0.1365346573941317,0.16596816100275028,0.16406490197052212,,49.835149948858074,59.88368921924057,0.04176092131379218,0.6580113990430343,375379.0,0.3393239571555707,0.01620114125549171,0.004971885049603472,0,-0.02486020855372532,0.29357798165137616,0.6422018348623854,0.7400611620795107,,False,False,False,False,False,False,False,False,False,0,Low,Low risk,50-day practical cushion; 0 risk flag(s)
126,Algona,2021,18817952.31,18499673.74,3188705.33,,,244899.03,456534.93,2570610.87,0.0,-39745.71,6718109.93,2023.0,18499674.0,3699935.0,2780861.0,919074.0,700000.0,,1295.6,6349087.0,4900.499382525471,2780861.0,SBRC (combined),,,False,False,Algona,,0.1503194617960868,0.17236549005215052,0.16355748066289952,,54.86660355557168,59.698480441958324,0.03783850514544264,0.7616361685783735,219074.0,0.34319994445480423,0.016913560240604114,0.013150292844629064,0,-0.024324120792228465,0.24770642201834864,0.5657492354740061,0.7675840978593272,,False,False,False,False,True,False,False,False,False,1,Low,Low risk,55-day practical cushion; 1 risk flag(s)
126,Algona,2022,20363470.41,20353072.46,3199103.28,,,209040.41,-93305.3,1215639.93,0.0,18444.28,4901750.55,2024.0,22878245.0,4575649.0,3679749.0,895900.0,895900.0,Max,1282.4,7049613.0,5497.202900810979,3679749.0,SBRC (combined),,,False,False,Algona,,0.18079574998967993,0.1571803611610588,0.19106645532966376,,65.99044874623317,69.73925619532727,0.04401792416160837,1.0,0.0,0.346366034605077,0.0005106177773555276,0.011208439757817117,0,-0.0256799878437927,0.3723076923076923,0.5504587155963303,0.8553846153846154,,False,False,False,False,True,True,False,False,False,2,Low,Low risk,66-day practical cushion; 2 risk flag(s)
126,Algona,2023,20166055.93,20738779.53,2626379.68,2109600.08,15825.23,232680.56,104238.96,1106029.06,0.0,5907.96,4388934.27,2025.0,23284661.0,4656932.0,2894975.0,1761957.0,1175000.0,,1299.5,7060696.0,5433.394382454791,2125425.31,CAR (split),2109600.08,15825.23,False,False,Algona,0.10172247971238257,0.10248555402816416,0.12664099525243375,0.11370514193416473,37.12870509501964,37.40722722027992,41.50237680597012,0.05665714312167144,0.6668721200347114,586957.0,0.3404586074983941,-0.028400377445546514,-0.003658733142528957,1,0.006974041069352964,0.15743440233236153,0.5398773006134969,0.84,False,True,False,False,False,True,False,False,False,False,2,Moderate,Moderate risk,37-day practical cushion; 2 risk flag(s)
126,Algona,2024,22756782.86,22265556.85,4239198.04,3579625.0,59269.61,,,,,,4505980.3,2026.0,22265557.0,4453111.0,3638895.0,814216.0,814216.0,Max,1446.4,8100084.0,5600.168694690266,3638894.61,CAR (split),3579625.0,59269.61,False,False,Algona,0.16076961488614194,0.1634315563951413,0.19039263507124007,,58.68090943344181,59.65251808422657,,0.03656840947142088,1.0,0.0,0.3637943598073542,0.021585916296781766,-0.0021012811238030732,0,0.11639394874961423,0.3869047619047619,0.5454545454545454,0.6959247648902821,False,False,False,False,False,False,True,False,False,False,1,Low,Low risk,60-day practical cushion; 1 risk flag(s)
135,Allamakee,2017,12319026.0,12565379.0,5914118.0,,,786844.0,1282632.0,2431490.0,0.0,22621.0,10594172.0,,,,,,,,1135.1,6055119.0,5334.436613514228,,missing,,,False,False,Allamakee,,,0.4706676973293046,,,,,,,,0.48188908587635915,-0.019997766057154195,,0,,,0.9279279279279279,,,True,False,False,False,False,False,False,False,False,1,,Unscored (insufficient component data),1 risk flag(s)
